year,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_support
1968,democrat,"Hubert Humphrey, Jr.",4/9/1968,30,210,TRUE,35.15829
1968,democrat,"Hubert Humphrey, Jr.",5/7/1968,26,182,TRUE,36.24287
1968,democrat,"Hubert Humphrey, Jr.",5/28/1968,23,161,TRUE,40.54136
1968,democrat,"Hubert Humphrey, Jr.",6/18/1968,20,140,TRUE,41.74232
1968,democrat,"Hubert Humphrey, Jr.",7/1/1968,18,127,TRUE,40.93461
1968,democrat,"Hubert Humphrey, Jr.",7/23/1968,15,105,TRUE,39.54803
1968,democrat,"Hubert Humphrey, Jr.",8/12/1968,12,85,TRUE,34.05531
1968,democrat,"Hubert Humphrey, Jr.",9/6/1968,9,60,FALSE,33.45343
1968,democrat,"Hubert Humphrey, Jr.",9/24/1968,6,42,FALSE,32.06116
1968,democrat,"Hubert Humphrey, Jr.",10/1/1968,5,35,FALSE,31.86193
1968,democrat,"Hubert Humphrey, Jr.",10/22/1968,2,14,FALSE,33.66005
1968,democrat,"Hubert Humphrey, Jr.",11/2/1968,0,3,FALSE,39.06675
1968,republican,Richard M. Nixon,4/9/1968,30,210,TRUE,47.40974
1968,republican,Richard M. Nixon,5/7/1968,26,182,TRUE,45.22699
1968,republican,Richard M. Nixon,5/28/1968,23,161,TRUE,41.9394
1968,republican,Richard M. Nixon,6/18/1968,20,140,TRUE,42.11079
1968,republican,Richard M. Nixon,7/1/1968,18,127,TRUE,41.10148
1968,republican,Richard M. Nixon,7/23/1968,15,105,TRUE,43.3008
1968,republican,Richard M. Nixon,8/12/1968,12,85,FALSE,46.88525
1968,republican,Richard M. Nixon,9/6/1968,9,60,FALSE,46.88179
1968,republican,Richard M. Nixon,9/24/1968,6,42,FALSE,46.91171
1968,republican,Richard M. Nixon,10/1/1968,5,35,FALSE,47.17408
1968,republican,Richard M. Nixon,10/22/1968,2,14,FALSE,47.54012
1968,republican,Richard M. Nixon,11/2/1968,0,3,FALSE,47.72081
1972,democrat,George S. McGovern,3/7/1972,35,245,TRUE,32
1972,democrat,George S. McGovern,4/7/1972,31,214,TRUE,33.06337
1972,democrat,George S. McGovern,5/1/1972,27,190,TRUE,36.37833
1972,democrat,George S. McGovern,5/10/1972,26,181,TRUE,38.77167
1972,democrat,George S. McGovern,5/29/1972,23,162,TRUE,35.91431
1972,democrat,George S. McGovern,6/12/1972,21,148,TRUE,36.94213
1972,democrat,George S. McGovern,6/19/1972,20,141,TRUE,37.1908
1972,democrat,George S. McGovern,7/6/1972,18,124,TRUE,36.16322
1972,democrat,George S. McGovern,7/17/1972,16,113,FALSE,36.51277
1972,democrat,George S. McGovern,7/26/1972,15,104,FALSE,39.09926
1972,democrat,George S. McGovern,8/3/1972,14,96,FALSE,35.62763667
1972,democrat,George S. McGovern,8/12/1972,12,87,FALSE,32.21361333
1972,democrat,George S. McGovern,8/24/1972,11,75,FALSE,27.36038
1972,democrat,George S. McGovern,8/27/1972,10,72,FALSE,28.64448
1972,democrat,George S. McGovern,9/1/1972,10,67,FALSE,29.04683
1972,democrat,George S. McGovern,9/12/1972,8,56,FALSE,28.15784
1972,democrat,George S. McGovern,9/16/1972,7,52,FALSE,29.10125
1972,democrat,George S. McGovern,9/21/1972,7,47,FALSE,26.30798
1972,democrat,George S. McGovern,9/25/1972,6,43,FALSE,27.863058
1972,democrat,George S. McGovern,10/5/1972,5,33,FALSE,29.67064
1972,democrat,George S. McGovern,10/10/1972,4,28,FALSE,30.02094375
1972,democrat,George S. McGovern,10/18/1972,3,20,FALSE,31.84777
1972,democrat,George S. McGovern,10/19/1972,3,19,FALSE,32.23738
1972,democrat,George S. McGovern,10/24/1972,2,14,FALSE,32.50386
1972,democrat,George S. McGovern,10/26/1972,2,12,FALSE,32.33384556
1972,democrat,George S. McGovern,11/4/1972,0,3,FALSE,33.71223
1972,republican,Richard M. Nixon,3/7/1972,35,245,TRUE,59
1972,republican,Richard M. Nixon,4/7/1972,31,214,TRUE,56.34058
1972,republican,Richard M. Nixon,5/1/1972,27,190,TRUE,52.49701
1972,republican,Richard M. Nixon,5/10/1972,26,181,TRUE,50.25888
1972,republican,Richard M. Nixon,5/29/1972,23,162,TRUE,52.75179
1972,republican,Richard M. Nixon,6/12/1972,21,148,TRUE,53.43283
1972,republican,Richard M. Nixon,6/19/1972,20,141,TRUE,53.58097
1972,republican,Richard M. Nixon,7/6/1972,18,124,TRUE,54.27803
1972,republican,Richard M. Nixon,7/17/1972,16,113,TRUE,55.64867
1972,republican,Richard M. Nixon,7/26/1972,15,104,TRUE,53.86614
1972,republican,Richard M. Nixon,8/3/1972,14,96,TRUE,55.22973333
1972,republican,Richard M. Nixon,8/12/1972,12,87,TRUE,56.70290667
1972,republican,Richard M. Nixon,8/24/1972,11,75,FALSE,56.40391
1972,republican,Richard M. Nixon,8/27/1972,10,72,FALSE,59.67793
1972,republican,Richard M. Nixon,9/1/1972,10,67,FALSE,60.28228
1972,republican,Richard M. Nixon,9/12/1972,8,56,FALSE,61.12826
1972,republican,Richard M. Nixon,9/16/1972,7,52,FALSE,61.63593
1972,republican,Richard M. Nixon,9/21/1972,7,47,FALSE,61.41904
1972,republican,Richard M. Nixon,9/25/1972,6,43,FALSE,61.452385
1972,republican,Richard M. Nixon,10/5/1972,5,33,FALSE,60.847205
1972,republican,Richard M. Nixon,10/9/1972,4,29,FALSE,60.39091
1972,republican,Richard M. Nixon,10/10/1972,4,28,FALSE,59.3916625
1972,republican,Richard M. Nixon,10/18/1972,3,20,FALSE,59.11809
1972,republican,Richard M. Nixon,10/19/1972,3,19,FALSE,58.810716
1972,republican,Richard M. Nixon,10/24/1972,2,14,FALSE,58.35372
1972,republican,Richard M. Nixon,10/26/1972,2,12,FALSE,58.32947778
1972,republican,Richard M. Nixon,11/4/1972,0,3,FALSE,57.92342
1976,democrat,Jimmy Carter,2/16/1976,37,260,TRUE,39.416481
1976,democrat,Jimmy Carter,3/13/1976,33,234,TRUE,43.248674
1976,democrat,Jimmy Carter,3/16/1976,33,231,TRUE,41.141149
1976,democrat,Jimmy Carter,3/22/1976,32,225,TRUE,42.281451
1976,democrat,Jimmy Carter,3/29/1976,31,218,TRUE,43.602956
1976,democrat,Jimmy Carter,4/12/1976,29,204,TRUE,44.991575
1976,democrat,Jimmy Carter,4/15/1976,29,201,TRUE,46.022055
1976,democrat,Jimmy Carter,5/16/1976,24,170,TRUE,43.76374
1976,democrat,Jimmy Carter,6/14/1976,20,141,TRUE,52.23898789
1976,democrat,Jimmy Carter,7/19/1976,15,106,FALSE,54.291895
1976,democrat,Jimmy Carter,8/4/1976,13,90,FALSE,55.1673264
1976,democrat,Jimmy Carter,8/9/1976,12,85,FALSE,55.06249223
1976,democrat,Jimmy Carter,8/22/1976,10,72,FALSE,51.382796
1976,democrat,Jimmy Carter,8/27/1976,10,67,FALSE,50.424224
1976,democrat,Jimmy Carter,8/30/1976,9,64,FALSE,51.826859
1976,democrat,Jimmy Carter,9/3/1976,9,60,FALSE,49.59452977
1976,democrat,Jimmy Carter,9/16/1976,7,47,FALSE,47.58066586
1976,democrat,Jimmy Carter,9/23/1976,6,40,FALSE,47.5945765
1976,democrat,Jimmy Carter,9/27/1976,5,36,FALSE,46.97659729
1976,democrat,Jimmy Carter,10/4/1976,4,29,FALSE,46.32526543
1976,democrat,Jimmy Carter,10/11/1976,3,22,FALSE,45.662252
1976,democrat,Jimmy Carter,10/13/1976,3,20,FALSE,43.000971
1976,democrat,Jimmy Carter,10/14/1976,3,19,FALSE,42.523463
1976,democrat,Jimmy Carter,10/15/1976,3,18,FALSE,42.982978
1976,democrat,Jimmy Carter,10/16/1976,2,17,FALSE,43.052324
1976,democrat,Jimmy Carter,10/18/1976,2,15,FALSE,43.535908
1976,democrat,Jimmy Carter,10/20/1976,2,13,FALSE,43.1489656
1976,democrat,Jimmy Carter,10/21/1976,2,12,FALSE,43.161415
1976,democrat,Jimmy Carter,10/26/1976,1,7,FALSE,43.35113675
1976,democrat,Jimmy Carter,10/30/1976,0,3,FALSE,43.278179
1976,democrat,Jimmy Carter,10/31/1976,0,2,FALSE,45.599425
1976,republican,Gerald R. Ford,2/16/1976,37,260,TRUE,49.367782
1976,republican,Gerald R. Ford,3/13/1976,33,234,TRUE,45.680087
1976,republican,Gerald R. Ford,3/16/1976,33,231,TRUE,46.839628
1976,republican,Gerald R. Ford,3/22/1976,32,225,TRUE,47.422559
1976,republican,Gerald R. Ford,3/29/1976,31,218,TRUE,47.706367
1976,republican,Gerald R. Ford,4/12/1976,29,204,TRUE,46.63453
1976,republican,Gerald R. Ford,4/15/1976,29,201,TRUE,45.246056
1976,republican,Gerald R. Ford,5/16/1976,24,170,TRUE,47.252952
1976,republican,Gerald R. Ford,6/14/1976,20,141,TRUE,48.33869806
1976,republican,Gerald R. Ford,7/19/1976,15,106,TRUE,35.79025
1976,republican,Gerald R. Ford,8/4/1976,13,90,TRUE,35.1591858
1976,republican,Gerald R. Ford,8/9/1976,12,85,TRUE,34.96507546
1976,republican,Gerald R. Ford,8/22/1976,10,72,FALSE,37.882155
1976,republican,Gerald R. Ford,8/27/1976,10,67,FALSE,38.739916
1976,republican,Gerald R. Ford,8/30/1976,9,64,FALSE,37.737861
1976,republican,Gerald R. Ford,9/3/1976,9,60,FALSE,37.14970654
1976,republican,Gerald R. Ford,9/16/1976,7,47,FALSE,38.55644043
1976,republican,Gerald R. Ford,9/23/1976,6,40,FALSE,40.6502245
1976,republican,Gerald R. Ford,9/27/1976,5,36,FALSE,42.300427
1976,republican,Gerald R. Ford,10/4/1976,4,29,FALSE,43.88821771
1976,republican,Gerald R. Ford,10/11/1976,3,22,FALSE,42.353407
1976,republican,Gerald R. Ford,10/13/1976,3,20,FALSE,41.047803
1976,republican,Gerald R. Ford,10/14/1976,3,19,FALSE,39.975726
1976,republican,Gerald R. Ford,10/15/1976,3,18,FALSE,40.896913
1976,republican,Gerald R. Ford,10/16/1976,2,17,FALSE,41.875956
1976,republican,Gerald R. Ford,10/18/1976,2,15,FALSE,41.7513495
1976,republican,Gerald R. Ford,10/20/1976,2,13,FALSE,41.601941
1976,republican,Gerald R. Ford,10/21/1976,2,12,FALSE,41.5591015
1976,republican,Gerald R. Ford,10/26/1976,1,7,FALSE,41.735712
1976,republican,Gerald R. Ford,10/30/1976,0,3,FALSE,43.30295
1976,republican,Gerald R. Ford,10/31/1976,0,2,FALSE,45.014414
1980,democrat,Jimmy Carter,2/3/1980,39,275,TRUE,58.713226
1980,democrat,Jimmy Carter,3/2/1980,35,247,TRUE,56.372978
1980,democrat,Jimmy Carter,3/8/1980,34,241,TRUE,56.075183
1980,democrat,Jimmy Carter,3/20/1980,33,229,TRUE,51.932444
1980,democrat,Jimmy Carter,3/30/1980,31,219,TRUE,42.924485
1980,democrat,Jimmy Carter,4/8/1980,30,210,TRUE,41.17038
1980,democrat,Jimmy Carter,4/13/1980,29,205,TRUE,40.486455
1980,democrat,Jimmy Carter,4/14/1980,29,204,TRUE,40.60036555
1980,democrat,Jimmy Carter,4/25/1980,28,193,TRUE,37.316465
1980,democrat,Jimmy Carter,4/27/1980,27,191,TRUE,38.146762
1980,democrat,Jimmy Carter,4/30/1980,27,188,TRUE,37.648578
1980,democrat,Jimmy Carter,5/5/1980,26,183,TRUE,37.85716192
1980,democrat,Jimmy Carter,5/18/1980,24,170,TRUE,37.44090014
1980,democrat,Jimmy Carter,6/1/1980,22,156,TRUE,38.037738
1980,democrat,Jimmy Carter,6/8/1980,21,149,TRUE,36.702727
1980,democrat,Jimmy Carter,6/9/1980,21,148,TRUE,35.979732
1980,democrat,Jimmy Carter,6/12/1980,21,145,TRUE,33.732236
1980,democrat,Jimmy Carter,6/15/1980,20,142,TRUE,33.280508
1980,democrat,Jimmy Carter,6/16/1980,20,141,TRUE,34.59825933
1980,democrat,Jimmy Carter,6/22/1980,19,135,TRUE,32.890032
1980,democrat,Jimmy Carter,6/29/1980,18,128,TRUE,31.74164121
1980,democrat,Jimmy Carter,7/13/1980,16,114,TRUE,32.646476
1980,democrat,Jimmy Carter,7/14/1980,16,113,TRUE,32.616573
1980,democrat,Jimmy Carter,7/16/1980,16,111,TRUE,30.276522
1980,democrat,Jimmy Carter,7/21/1980,15,106,TRUE,27.99384108
1980,democrat,Jimmy Carter,8/3/1980,13,93,TRUE,27.578794
1980,democrat,Jimmy Carter,8/4/1980,13,92,TRUE,28.199014
1980,democrat,Jimmy Carter,8/6/1980,13,90,TRUE,26.85229267
1980,democrat,Jimmy Carter,8/7/1980,13,89,TRUE,26.03421467
1980,democrat,Jimmy Carter,8/18/1980,11,78,FALSE,32.369552
1980,democrat,Jimmy Carter,8/23/1980,10,73,FALSE,33.8684172
1980,democrat,Jimmy Carter,8/28/1980,10,68,FALSE,35.723231
1980,democrat,Jimmy Carter,9/3/1980,9,62,FALSE,37.53759475
1980,democrat,Jimmy Carter,9/7/1980,8,58,FALSE,36.80033371
1980,democrat,Jimmy Carter,9/14/1980,7,51,FALSE,37.077087
1980,democrat,Jimmy Carter,9/15/1980,7,50,FALSE,37.054643
1980,democrat,Jimmy Carter,9/21/1980,6,44,FALSE,37.510105
1980,democrat,Jimmy Carter,9/24/1980,6,41,FALSE,36.442552
1980,democrat,Jimmy Carter,9/25/1980,6,40,FALSE,35.87845433
1980,democrat,Jimmy Carter,10/1/1980,5,34,FALSE,35.4616102
1980,democrat,Jimmy Carter,10/6/1980,4,29,FALSE,35.9352305
1980,democrat,Jimmy Carter,10/10/1980,4,25,FALSE,36.2223095
1980,democrat,Jimmy Carter,10/12/1980,3,23,FALSE,36.70329967
1980,democrat,Jimmy Carter,10/15/1980,3,20,FALSE,36.88153
1980,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,37.8657225
1980,democrat,Jimmy Carter,10/20/1980,2,15,FALSE,38.4934855
1980,democrat,Jimmy Carter,10/22/1980,2,13,FALSE,38.524311
1980,democrat,Jimmy Carter,10/26/1980,1,9,FALSE,39.448215
1980,democrat,Jimmy Carter,10/27/1980,1,8,FALSE,39.64571967
1980,democrat,Jimmy Carter,10/30/1980,1,5,FALSE,41.058518
1980,democrat,Jimmy Carter,11/1/1980,0,3,FALSE,41.4894855
1980,republican,Ronald Reagan,2/3/1980,39,275,TRUE,34.568326
1980,republican,Ronald Reagan,3/2/1980,35,247,TRUE,36.307819
1980,republican,Ronald Reagan,3/8/1980,34,241,TRUE,37.945648
1980,republican,Ronald Reagan,3/20/1980,33,229,TRUE,41.096472
1980,republican,Ronald Reagan,3/30/1980,31,219,TRUE,41.087329
1980,republican,Ronald Reagan,4/8/1980,30,210,TRUE,43.462819
1980,republican,Ronald Reagan,4/13/1980,29,205,TRUE,41.844472
1980,republican,Ronald Reagan,4/14/1980,29,204,TRUE,40.87437536
1980,republican,Ronald Reagan,4/25/1980,28,193,TRUE,40.945323
1980,republican,Ronald Reagan,4/27/1980,27,191,TRUE,38.492578
1980,republican,Ronald Reagan,4/30/1980,27,188,TRUE,38.229797
1980,republican,Ronald Reagan,5/5/1980,26,183,TRUE,37.57403931
1980,republican,Ronald Reagan,5/18/1980,24,170,TRUE,36.11533114
1980,republican,Ronald Reagan,6/1/1980,22,156,TRUE,36.448809
1980,republican,Ronald Reagan,6/8/1980,21,149,TRUE,38.11551867
1980,republican,Ronald Reagan,6/9/1980,21,148,TRUE,38.022939
1980,republican,Ronald Reagan,6/12/1980,21,145,TRUE,38.068759
1980,republican,Ronald Reagan,6/15/1980,20,142,TRUE,38.129699
1980,republican,Ronald Reagan,6/16/1980,20,141,TRUE,39.13363833
1980,republican,Ronald Reagan,6/22/1980,19,135,TRUE,40.855057
1980,republican,Ronald Reagan,6/29/1980,18,128,TRUE,41.59544321
1980,republican,Ronald Reagan,7/13/1980,16,114,TRUE,37.546539
1980,republican,Ronald Reagan,7/14/1980,16,113,TRUE,38.532178
1980,republican,Ronald Reagan,7/16/1980,16,111,TRUE,40.295683
1980,republican,Ronald Reagan,7/21/1980,15,106,FALSE,45.99695377
1980,republican,Ronald Reagan,8/3/1980,13,93,FALSE,45.867919
1980,republican,Ronald Reagan,8/4/1980,13,92,FALSE,46.709317
1980,republican,Ronald Reagan,8/6/1980,13,90,FALSE,47.583605
1980,republican,Ronald Reagan,8/7/1980,13,89,FALSE,47.8135904
1980,republican,Ronald Reagan,8/18/1980,11,78,FALSE,43.167258
1980,republican,Ronald Reagan,8/23/1980,10,73,FALSE,42.6831434
1980,republican,Ronald Reagan,8/28/1980,10,68,FALSE,41.52769433
1980,republican,Ronald Reagan,9/3/1980,9,62,FALSE,40.067608
1980,republican,Ronald Reagan,9/7/1980,8,58,FALSE,40.42246243
1980,republican,Ronald Reagan,9/14/1980,7,51,FALSE,38.33357
1980,republican,Ronald Reagan,9/15/1980,7,50,FALSE,38.93942833
1980,republican,Ronald Reagan,9/21/1980,6,44,FALSE,38.417617
1980,republican,Ronald Reagan,9/24/1980,6,41,FALSE,39.79991
1980,republican,Ronald Reagan,9/25/1980,6,40,FALSE,39.6856245
1980,republican,Ronald Reagan,10/1/1980,5,34,FALSE,39.8395784
1980,republican,Ronald Reagan,10/6/1980,4,29,FALSE,40.417509
1980,republican,Ronald Reagan,10/10/1980,4,25,FALSE,40.9685875
1980,republican,Ronald Reagan,10/12/1980,3,23,FALSE,41.75090733
1980,republican,Ronald Reagan,10/15/1980,3,20,FALSE,42.243886
1980,republican,Ronald Reagan,10/16/1980,3,19,FALSE,42.089053
1980,republican,Ronald Reagan,10/20/1980,2,15,FALSE,41.25453933
1980,republican,Ronald Reagan,10/22/1980,2,13,FALSE,41.24551567
1980,republican,Ronald Reagan,10/26/1980,1,9,FALSE,41.60229
1980,republican,Ronald Reagan,10/27/1980,1,8,FALSE,41.552632
1980,republican,Ronald Reagan,10/30/1980,1,5,FALSE,41.818028
1980,republican,Ronald Reagan,11/1/1980,0,3,FALSE,43.855999
1984,democrat,Walter F. Mondale,2/15/1984,38,265,TRUE,41.726277
1984,democrat,Walter F. Mondale,3/2/1984,36,249,TRUE,42.183237
1984,democrat,Walter F. Mondale,3/3/1984,35,248,TRUE,42.005485
1984,democrat,Walter F. Mondale,3/6/1984,35,245,TRUE,42.605671
1984,democrat,Walter F. Mondale,3/16/1984,34,235,TRUE,40.918725
1984,democrat,Walter F. Mondale,3/17/1984,33,234,TRUE,39.786032
1984,democrat,Walter F. Mondale,3/18/1984,33,233,TRUE,40.0067589
1984,democrat,Walter F. Mondale,4/8/1984,30,212,TRUE,39.20216
1984,democrat,Walter F. Mondale,4/15/1984,29,205,TRUE,40.516625
1984,democrat,Walter F. Mondale,4/26/1984,28,194,TRUE,39.767136
1984,democrat,Walter F. Mondale,5/3/1984,27,187,TRUE,41.084326
1984,democrat,Walter F. Mondale,5/13/1984,25,177,TRUE,41.280575
1984,democrat,Walter F. Mondale,5/24/1984,24,166,TRUE,41.301592
1984,democrat,Walter F. Mondale,6/1/1984,23,158,TRUE,39.623055
1984,democrat,Walter F. Mondale,6/8/1984,22,151,TRUE,41.105649
1984,democrat,Walter F. Mondale,6/11/1984,21,148,TRUE,40.997824
1984,democrat,Walter F. Mondale,6/25/1984,19,134,TRUE,39.196803
1984,democrat,Walter F. Mondale,6/26/1984,19,133,TRUE,38.270674
1984,democrat,Walter F. Mondale,6/28/1984,19,131,TRUE,38.023193
1984,democrat,Walter F. Mondale,7/7/1984,17,122,TRUE,39.845784
1984,democrat,Walter F. Mondale,7/10/1984,17,119,TRUE,37.582628
1984,democrat,Walter F. Mondale,7/11/1984,17,118,TRUE,39.10236
1984,democrat,Walter F. Mondale,7/12/1984,17,117,TRUE,39.423049
1984,democrat,Walter F. Mondale,7/13/1984,17,116,TRUE,40.28561114
1984,democrat,Walter F. Mondale,7/20/1984,16,109,FALSE,44.43194
1984,democrat,Walter F. Mondale,7/24/1984,15,105,FALSE,45.08856138
1984,democrat,Walter F. Mondale,8/9/1984,13,89,FALSE,41.8658964
1984,democrat,Walter F. Mondale,8/14/1984,12,84,FALSE,40.231573
1984,democrat,Walter F. Mondale,8/16/1984,12,82,FALSE,39.650636
1984,democrat,Walter F. Mondale,8/25/1984,10,73,FALSE,39.034293
1984,democrat,Walter F. Mondale,8/30/1984,10,68,FALSE,37.65549513
1984,democrat,Walter F. Mondale,9/7/1984,9,60,FALSE,37.574071
1984,democrat,Walter F. Mondale,9/9/1984,8,58,FALSE,38.41014
1984,democrat,Walter F. Mondale,9/11/1984,8,56,FALSE,37.8966978
1984,democrat,Walter F. Mondale,9/16/1984,7,51,FALSE,37.29437514
1984,democrat,Walter F. Mondale,9/23/1984,6,44,FALSE,37.50971171
1984,democrat,Walter F. Mondale,9/30/1984,5,37,FALSE,37.381567
1984,democrat,Walter F. Mondale,10/3/1984,5,34,FALSE,36.331691
1984,democrat,Walter F. Mondale,10/9/1984,4,28,FALSE,37.2277205
1984,democrat,Walter F. Mondale,10/10/1984,4,27,FALSE,37.45505433
1984,democrat,Walter F. Mondale,10/14/1984,3,23,FALSE,39.08427
1984,democrat,Walter F. Mondale,10/16/1984,3,21,FALSE,39.085769
1984,democrat,Walter F. Mondale,10/17/1984,3,20,FALSE,39.68836167
1984,democrat,Walter F. Mondale,10/18/1984,3,19,FALSE,39.670373
1984,democrat,Walter F. Mondale,10/21/1984,2,16,FALSE,39.7927305
1984,democrat,Walter F. Mondale,10/23/1984,2,14,FALSE,40.18135
1984,democrat,Walter F. Mondale,10/25/1984,2,12,FALSE,39.930774
1984,democrat,Walter F. Mondale,10/26/1984,2,11,FALSE,38.527534
1984,democrat,Walter F. Mondale,10/27/1984,1,10,FALSE,38.331213
1984,democrat,Walter F. Mondale,10/28/1984,1,9,FALSE,38.36052425
1984,democrat,Walter F. Mondale,11/1/1984,1,5,FALSE,37.983104
1984,democrat,Walter F. Mondale,11/3/1984,0,3,FALSE,38.87221
1984,democrat,Walter F. Mondale,11/4/1984,0,2,FALSE,38.947609
1984,republican,Ronald Reagan,2/15/1984,38,265,TRUE,52.884249
1984,republican,Ronald Reagan,3/2/1984,36,249,TRUE,53.22762733
1984,republican,Ronald Reagan,3/3/1984,35,248,TRUE,53.259522
1984,republican,Ronald Reagan,3/6/1984,35,245,TRUE,52.751384
1984,republican,Ronald Reagan,3/16/1984,34,235,TRUE,53.09083
1984,republican,Ronald Reagan,3/17/1984,33,234,TRUE,53.942015
1984,republican,Ronald Reagan,3/18/1984,33,233,TRUE,54.28149324
1984,republican,Ronald Reagan,4/8/1984,30,212,TRUE,54.315811
1984,republican,Ronald Reagan,4/15/1984,29,205,TRUE,54.083137
1984,republican,Ronald Reagan,4/26/1984,28,194,TRUE,54.888211
1984,republican,Ronald Reagan,5/3/1984,27,187,TRUE,54.463382
1984,republican,Ronald Reagan,5/13/1984,25,177,TRUE,53.912046
1984,republican,Ronald Reagan,5/24/1984,24,166,TRUE,54.089603
1984,republican,Ronald Reagan,6/1/1984,23,158,TRUE,55.905951
1984,republican,Ronald Reagan,6/8/1984,22,151,TRUE,55.23218
1984,republican,Ronald Reagan,6/11/1984,21,148,TRUE,55.25421
1984,republican,Ronald Reagan,6/25/1984,19,134,TRUE,56.055052
1984,republican,Ronald Reagan,6/26/1984,19,133,TRUE,55.22805175
1984,republican,Ronald Reagan,6/28/1984,19,131,TRUE,54.976408
1984,republican,Ronald Reagan,7/7/1984,17,122,TRUE,53.437521
1984,republican,Ronald Reagan,7/10/1984,17,119,TRUE,55.390213
1984,republican,Ronald Reagan,7/11/1984,17,118,TRUE,54.755239
1984,republican,Ronald Reagan,7/12/1984,17,117,TRUE,54.222451
1984,republican,Ronald Reagan,7/13/1984,17,116,TRUE,53.10337186
1984,republican,Ronald Reagan,7/20/1984,16,109,TRUE,49.910574
1984,republican,Ronald Reagan,7/24/1984,15,105,TRUE,50.12848006
1984,republican,Ronald Reagan,8/9/1984,13,89,TRUE,53.1897896
1984,republican,Ronald Reagan,8/14/1984,12,84,TRUE,54.232769
1984,republican,Ronald Reagan,8/16/1984,12,82,TRUE,54.477283
1984,republican,Ronald Reagan,8/25/1984,10,73,FALSE,54.720348
1984,republican,Ronald Reagan,8/30/1984,10,68,FALSE,56.9478125
1984,republican,Ronald Reagan,9/7/1984,9,60,FALSE,57.116837
1984,republican,Ronald Reagan,9/9/1984,8,58,FALSE,57.197665
1984,republican,Ronald Reagan,9/11/1984,8,56,FALSE,57.9247796
1984,republican,Ronald Reagan,9/16/1984,7,51,FALSE,57.08085543
1984,republican,Ronald Reagan,9/23/1984,6,44,FALSE,55.722242
1984,republican,Ronald Reagan,9/30/1984,5,37,FALSE,55.749117
1984,republican,Ronald Reagan,10/3/1984,5,34,FALSE,56.8651195
1984,republican,Ronald Reagan,10/9/1984,4,28,FALSE,57.22135
1984,republican,Ronald Reagan,10/10/1984,4,27,FALSE,57.30828567
1984,republican,Ronald Reagan,10/14/1984,3,23,FALSE,56.434955
1984,republican,Ronald Reagan,10/16/1984,3,21,FALSE,56.544634
1984,republican,Ronald Reagan,10/17/1984,3,20,FALSE,56.60277
1984,republican,Ronald Reagan,10/18/1984,3,19,FALSE,56.83764
1984,republican,Ronald Reagan,10/21/1984,2,16,FALSE,56.576853
1984,republican,Ronald Reagan,10/23/1984,2,14,FALSE,55.728918
1984,republican,Ronald Reagan,10/25/1984,2,12,FALSE,55.800697
1984,republican,Ronald Reagan,10/26/1984,2,11,FALSE,55.456338
1984,republican,Ronald Reagan,10/27/1984,1,10,FALSE,55.616445
1984,republican,Ronald Reagan,10/28/1984,1,9,FALSE,55.86481025
1984,republican,Ronald Reagan,11/1/1984,1,5,FALSE,56.9409895
1984,republican,Ronald Reagan,11/3/1984,0,3,FALSE,56.66412
1984,republican,Ronald Reagan,11/4/1984,0,2,FALSE,56.92206
1988,democrat,Michael S. Dukakis,2/16/1988,38,266,TRUE,28.622527
1988,democrat,Michael S. Dukakis,3/9/1988,35,244,TRUE,33.437483
1988,democrat,Michael S. Dukakis,3/10/1988,35,243,TRUE,36.258797
1988,democrat,Michael S. Dukakis,3/11/1988,35,242,TRUE,40.28026
1988,democrat,Michael S. Dukakis,3/21/1988,33,232,TRUE,45.7025572
1988,democrat,Michael S. Dukakis,3/22/1988,33,231,TRUE,45.488792
1988,democrat,Michael S. Dukakis,3/31/1988,32,222,TRUE,44.509537
1988,democrat,Michael S. Dukakis,4/7/1988,31,215,TRUE,45.98785629
1988,democrat,Michael S. Dukakis,4/21/1988,29,201,TRUE,47.016525
1988,democrat,Michael S. Dukakis,4/23/1988,28,199,TRUE,47.01859944
1988,democrat,Michael S. Dukakis,5/2/1988,27,190,TRUE,47.6570457
1988,democrat,Michael S. Dukakis,5/12/1988,26,180,TRUE,48.01512
1988,democrat,Michael S. Dukakis,5/15/1988,25,177,TRUE,50.347055
1988,democrat,Michael S. Dukakis,5/16/1988,25,176,TRUE,50.369422
1988,democrat,Michael S. Dukakis,5/22/1988,24,170,TRUE,51.234247
1988,democrat,Michael S. Dukakis,5/25/1988,24,167,TRUE,51.88323307
1988,democrat,Michael S. Dukakis,6/8/1988,22,153,TRUE,50.065231
1988,democrat,Michael S. Dukakis,6/9/1988,22,152,TRUE,48.91691
1988,democrat,Michael S. Dukakis,6/12/1988,21,149,TRUE,49.761134
1988,democrat,Michael S. Dukakis,6/19/1988,20,142,TRUE,49.358313
1988,democrat,Michael S. Dukakis,6/26/1988,19,135,TRUE,47.13077917
1988,democrat,Michael S. Dukakis,7/8/1988,18,123,TRUE,47.112713
1988,democrat,Michael S. Dukakis,7/10/1988,17,121,TRUE,47.118189
1988,democrat,Michael S. Dukakis,7/11/1988,17,120,TRUE,47.27298117
1988,democrat,Michael S. Dukakis,7/17/1988,16,114,TRUE,46.394023
1988,democrat,Michael S. Dukakis,7/20/1988,16,111,TRUE,47.698072
