year,state,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_poll
2012,Virginia,republican,Mitt Romney,9/19/2012,7,48,FALSE,45.308405
2012,Virginia,republican,Mitt Romney,9/26/2012,6,41,FALSE,45.260515
2012,Virginia,republican,Mitt Romney,9/27/2012,6,40,FALSE,45.24386575
2012,Virginia,republican,Mitt Romney,10/1/2012,5,36,FALSE,45.66151833
2012,Virginia,republican,Mitt Romney,10/4/2012,5,33,FALSE,46.217098
2012,Virginia,republican,Mitt Romney,10/7/2012,4,30,FALSE,46.199962
2012,Virginia,republican,Mitt Romney,10/8/2012,4,29,FALSE,46.311373
2012,Virginia,republican,Mitt Romney,10/9/2012,4,28,FALSE,46.8146335
2012,Virginia,republican,Mitt Romney,10/11/2012,4,26,FALSE,46.92198733
2012,Virginia,republican,Mitt Romney,10/14/2012,3,23,FALSE,47.467466
2012,Virginia,republican,Mitt Romney,10/15/2012,3,22,FALSE,47.238648
2012,Virginia,republican,Mitt Romney,10/16/2012,3,21,FALSE,47.758107
2012,Virginia,republican,Mitt Romney,10/18/2012,3,19,FALSE,48.023764
2012,Virginia,republican,Mitt Romney,10/19/2012,3,18,FALSE,48.091097
2012,Virginia,republican,Mitt Romney,10/20/2012,2,17,FALSE,48.2231395
2012,Virginia,republican,Mitt Romney,10/21/2012,2,16,FALSE,48.133747
2012,Virginia,republican,Mitt Romney,10/23/2012,2,14,FALSE,48.282622
2012,Virginia,republican,Mitt Romney,10/24/2012,2,13,FALSE,47.957988
2012,Virginia,republican,Mitt Romney,10/26/2012,2,11,FALSE,48.218501
2012,Virginia,republican,Mitt Romney,10/28/2012,1,9,FALSE,48.1166445
2012,Virginia,republican,Mitt Romney,10/30/2012,1,7,FALSE,48.100694
2012,Virginia,republican,Mitt Romney,10/31/2012,1,6,FALSE,47.583815
2012,Virginia,republican,Mitt Romney,11/1/2012,1,5,FALSE,47.430428
2012,Virginia,republican,Mitt Romney,11/2/2012,1,4,FALSE,47.4262995
2012,Virginia,republican,Mitt Romney,11/4/2012,0,2,FALSE,47.30223667
2012,Washington,democrat,Barack Obama,2/19/2012,37,261,TRUE,50.97696026
2012,Washington,democrat,Barack Obama,5/9/2012,26,181,TRUE,50.35172547
2012,Washington,democrat,Barack Obama,5/24/2012,24,166,TRUE,50.41040678
2012,Washington,democrat,Barack Obama,6/16/2012,20,143,TRUE,50.074833
2012,Washington,democrat,Barack Obama,6/17/2012,20,142,TRUE,50.89605123
2012,Washington,democrat,Barack Obama,7/18/2012,16,111,TRUE,49.5389972
2012,Washington,democrat,Barack Obama,8/2/2012,14,96,TRUE,50.6822264
2012,Washington,democrat,Barack Obama,8/7/2012,13,91,TRUE,49.74441285
2012,Washington,democrat,Barack Obama,9/9/2012,8,58,FALSE,51.05889
2012,Washington,democrat,Barack Obama,9/12/2012,8,55,FALSE,51.55065275
2012,Washington,democrat,Barack Obama,9/14/2012,8,53,FALSE,51.7346895
2012,Washington,democrat,Barack Obama,9/22/2012,6,45,FALSE,54.1162065
2012,Washington,democrat,Barack Obama,9/26/2012,6,41,FALSE,53.69158175
2012,Washington,democrat,Barack Obama,9/30/2012,5,37,FALSE,54.12850573
2012,Washington,democrat,Barack Obama,10/11/2012,4,26,FALSE,54.372992
2012,Washington,democrat,Barack Obama,10/14/2012,3,23,FALSE,54.383432
2012,Washington,democrat,Barack Obama,10/16/2012,3,21,FALSE,53.35456175
2012,Washington,democrat,Barack Obama,10/20/2012,2,17,FALSE,52.84514309
2012,Washington,democrat,Barack Obama,10/31/2012,1,6,FALSE,54.09318567
2012,Washington,democrat,Barack Obama,11/3/2012,0,3,FALSE,53.3942185
2012,Washington,republican,Mitt Romney,2/19/2012,37,261,TRUE,39.74224975
2012,Washington,republican,Mitt Romney,5/9/2012,26,181,TRUE,39.29652067
2012,Washington,republican,Mitt Romney,5/24/2012,24,166,TRUE,39.99391778
2012,Washington,republican,Mitt Romney,6/16/2012,20,143,TRUE,40.557471
2012,Washington,republican,Mitt Romney,6/17/2012,20,142,TRUE,40.93846329
2012,Washington,republican,Mitt Romney,7/18/2012,16,111,TRUE,40.4053806
2012,Washington,republican,Mitt Romney,8/2/2012,14,96,TRUE,40.1188082
2012,Washington,republican,Mitt Romney,8/7/2012,13,91,TRUE,39.47986785
2012,Washington,republican,Mitt Romney,9/9/2012,8,58,FALSE,40.40002367
2012,Washington,republican,Mitt Romney,9/12/2012,8,55,FALSE,39.726075
2012,Washington,republican,Mitt Romney,9/14/2012,8,53,FALSE,39.596223
2012,Washington,republican,Mitt Romney,9/22/2012,6,45,FALSE,39.565649
2012,Washington,republican,Mitt Romney,9/26/2012,6,41,FALSE,40.112812
2012,Washington,republican,Mitt Romney,9/30/2012,5,37,FALSE,39.55027364
2012,Washington,republican,Mitt Romney,10/11/2012,4,26,FALSE,39.79436267
2012,Washington,republican,Mitt Romney,10/14/2012,3,23,FALSE,40.606003
2012,Washington,republican,Mitt Romney,10/16/2012,3,21,FALSE,41.9238845
2012,Washington,republican,Mitt Romney,10/20/2012,2,17,FALSE,41.83053418
2012,Washington,republican,Mitt Romney,10/31/2012,1,6,FALSE,40.33155633
2012,Washington,republican,Mitt Romney,11/3/2012,0,3,FALSE,42.2165225
2012,West Virginia,democrat,Barack Obama,4/28/2012,27,192,TRUE,36.80789057
2012,West Virginia,democrat,Barack Obama,8/25/2012,10,73,TRUE,37.40250161
2012,West Virginia,republican,Mitt Romney,4/28/2012,27,192,TRUE,55.24995286
2012,West Virginia,republican,Mitt Romney,8/25/2012,10,73,TRUE,54.22794331
2012,Wisconsin,democrat,Barack Obama,2/27/2012,36,253,TRUE,50.21146688
2012,Wisconsin,democrat,Barack Obama,3/25/2012,32,226,TRUE,49.3490565
2012,Wisconsin,democrat,Barack Obama,3/27/2012,32,224,TRUE,50.68092312
2012,Wisconsin,democrat,Barack Obama,4/29/2012,27,191,TRUE,50.7312086
2012,Wisconsin,democrat,Barack Obama,5/9/2012,26,181,TRUE,50.53556
2012,Wisconsin,democrat,Barack Obama,5/12/2012,25,178,TRUE,49.85246317
2012,Wisconsin,democrat,Barack Obama,5/18/2012,25,172,TRUE,49.1669035
2012,Wisconsin,democrat,Barack Obama,5/22/2012,24,168,TRUE,47.92800875
2012,Wisconsin,democrat,Barack Obama,5/26/2012,23,164,TRUE,48.80442782
2012,Wisconsin,democrat,Barack Obama,6/6/2012,22,153,TRUE,48.60159083
2012,Wisconsin,democrat,Barack Obama,6/12/2012,21,147,TRUE,47.85229875
2012,Wisconsin,democrat,Barack Obama,6/16/2012,20,143,TRUE,48.13993118
2012,Wisconsin,democrat,Barack Obama,7/8/2012,17,121,TRUE,48.8864175
2012,Wisconsin,democrat,Barack Obama,7/18/2012,16,111,TRUE,48.95472886
2012,Wisconsin,democrat,Barack Obama,7/25/2012,15,104,TRUE,49.06494645
2012,Wisconsin,democrat,Barack Obama,8/5/2012,13,93,TRUE,49.73277322
2012,Wisconsin,democrat,Barack Obama,8/14/2012,12,84,TRUE,49.53453
2012,Wisconsin,democrat,Barack Obama,8/15/2012,12,83,TRUE,49.47216975
2012,Wisconsin,democrat,Barack Obama,8/19/2012,11,79,TRUE,48.59517793
2012,Wisconsin,democrat,Barack Obama,8/21/2012,11,77,TRUE,48.5971223
2012,Wisconsin,democrat,Barack Obama,9/13/2012,8,54,FALSE,48.64029967
2012,Wisconsin,democrat,Barack Obama,9/16/2012,7,51,FALSE,49.288853
2012,Wisconsin,democrat,Barack Obama,9/17/2012,7,50,FALSE,50.2266095
2012,Wisconsin,democrat,Barack Obama,9/19/2012,7,48,FALSE,50.43313775
2012,Wisconsin,democrat,Barack Obama,9/23/2012,6,44,FALSE,50.839684
2012,Wisconsin,democrat,Barack Obama,9/30/2012,5,37,FALSE,50.988975
2012,Wisconsin,democrat,Barack Obama,10/1/2012,5,36,FALSE,51.077561
2012,Wisconsin,democrat,Barack Obama,10/6/2012,4,31,FALSE,50.595085
2012,Wisconsin,democrat,Barack Obama,10/8/2012,4,29,FALSE,50.594146
2012,Wisconsin,democrat,Barack Obama,10/9/2012,4,28,FALSE,50.4407746
2012,Wisconsin,democrat,Barack Obama,10/14/2012,3,23,FALSE,49.955387
2012,Wisconsin,democrat,Barack Obama,10/15/2012,3,22,FALSE,50.168033
2012,Wisconsin,democrat,Barack Obama,10/17/2012,3,20,FALSE,49.918916
2012,Wisconsin,democrat,Barack Obama,10/18/2012,3,19,FALSE,49.6525915
2012,Wisconsin,democrat,Barack Obama,10/20/2012,2,17,FALSE,49.41997467
2012,Wisconsin,democrat,Barack Obama,10/23/2012,2,14,FALSE,48.866982
2012,Wisconsin,democrat,Barack Obama,10/24/2012,2,13,FALSE,49.260429
2012,Wisconsin,democrat,Barack Obama,10/25/2012,2,12,FALSE,49.19710067
2012,Wisconsin,democrat,Barack Obama,10/28/2012,1,9,FALSE,49.448582
2012,Wisconsin,democrat,Barack Obama,10/29/2012,1,8,FALSE,49.438062
2012,Wisconsin,democrat,Barack Obama,10/30/2012,1,7,FALSE,49.510615
2012,Wisconsin,democrat,Barack Obama,10/31/2012,1,6,FALSE,49.552702
2012,Wisconsin,democrat,Barack Obama,11/2/2012,1,4,FALSE,49.566714
2012,Wisconsin,democrat,Barack Obama,11/3/2012,0,3,FALSE,49.89125525
2012,Wisconsin,republican,Mitt Romney,2/27/2012,36,253,TRUE,41.37118396
2012,Wisconsin,republican,Mitt Romney,3/25/2012,32,226,TRUE,42.67194
2012,Wisconsin,republican,Mitt Romney,3/27/2012,32,224,TRUE,40.73456558
2012,Wisconsin,republican,Mitt Romney,4/29/2012,27,191,TRUE,41.1592876
2012,Wisconsin,republican,Mitt Romney,5/9/2012,26,181,TRUE,42.075954
2012,Wisconsin,republican,Mitt Romney,5/12/2012,25,178,TRUE,42.48590833
2012,Wisconsin,republican,Mitt Romney,5/18/2012,25,172,TRUE,41.48773325
2012,Wisconsin,republican,Mitt Romney,5/22/2012,24,168,TRUE,42.5957835
2012,Wisconsin,republican,Mitt Romney,5/26/2012,23,164,TRUE,42.40733809
2012,Wisconsin,republican,Mitt Romney,6/6/2012,22,153,TRUE,42.87565167
2012,Wisconsin,republican,Mitt Romney,6/12/2012,21,147,TRUE,43.79945875
2012,Wisconsin,republican,Mitt Romney,6/16/2012,20,143,TRUE,43.48913459
2012,Wisconsin,republican,Mitt Romney,7/8/2012,17,121,TRUE,43.5787306
2012,Wisconsin,republican,Mitt Romney,7/18/2012,16,111,TRUE,43.437252
2012,Wisconsin,republican,Mitt Romney,7/25/2012,15,104,TRUE,43.87749909
2012,Wisconsin,republican,Mitt Romney,8/5/2012,13,93,TRUE,44.61428989
2012,Wisconsin,republican,Mitt Romney,8/14/2012,12,84,TRUE,45.224809
2012,Wisconsin,republican,Mitt Romney,8/15/2012,12,83,TRUE,45.71186125
2012,Wisconsin,republican,Mitt Romney,8/19/2012,11,79,TRUE,46.76964213
2012,Wisconsin,republican,Mitt Romney,8/21/2012,11,77,TRUE,46.8162804
2012,Wisconsin,republican,Mitt Romney,9/13/2012,8,54,FALSE,46.57872467
2012,Wisconsin,republican,Mitt Romney,9/16/2012,7,51,FALSE,45.614134
2012,Wisconsin,republican,Mitt Romney,9/17/2012,7,50,FALSE,45.471352
2012,Wisconsin,republican,Mitt Romney,9/19/2012,7,48,FALSE,45.2788065
2012,Wisconsin,republican,Mitt Romney,9/23/2012,6,44,FALSE,44.82396286
2012,Wisconsin,republican,Mitt Romney,9/30/2012,5,37,FALSE,43.918823
2012,Wisconsin,republican,Mitt Romney,10/1/2012,5,36,FALSE,43.9993416
2012,Wisconsin,republican,Mitt Romney,10/6/2012,4,31,FALSE,44.6205805
2012,Wisconsin,republican,Mitt Romney,10/8/2012,4,29,FALSE,44.859686
2012,Wisconsin,republican,Mitt Romney,10/9/2012,4,28,FALSE,45.7741682
2012,Wisconsin,republican,Mitt Romney,10/14/2012,3,23,FALSE,46.897376
2012,Wisconsin,republican,Mitt Romney,10/15/2012,3,22,FALSE,46.565582
2012,Wisconsin,republican,Mitt Romney,10/17/2012,3,20,FALSE,46.921919
2012,Wisconsin,republican,Mitt Romney,10/18/2012,3,19,FALSE,46.674025
2012,Wisconsin,republican,Mitt Romney,10/20/2012,2,17,FALSE,46.514219
2012,Wisconsin,republican,Mitt Romney,10/23/2012,2,14,FALSE,46.789994
2012,Wisconsin,republican,Mitt Romney,10/24/2012,2,13,FALSE,46.307427
2012,Wisconsin,republican,Mitt Romney,10/25/2012,2,12,FALSE,46.266397
2012,Wisconsin,republican,Mitt Romney,10/28/2012,1,9,FALSE,45.763528
2012,Wisconsin,republican,Mitt Romney,10/29/2012,1,8,FALSE,45.963568
2012,Wisconsin,republican,Mitt Romney,10/30/2012,1,7,FALSE,45.903391
2012,Wisconsin,republican,Mitt Romney,10/31/2012,1,6,FALSE,46.066775
2012,Wisconsin,republican,Mitt Romney,11/1/2012,1,5,FALSE,46.068181
2012,Wisconsin,republican,Mitt Romney,11/2/2012,1,4,FALSE,45.841069
2012,Wisconsin,republican,Mitt Romney,11/3/2012,0,3,FALSE,46.1431715
2016,Alabama,democrat,Hillary Rodham Clinton,1/12/2016,43,301,TRUE,32.64969167
2016,Alabama,democrat,Hillary Rodham Clinton,7/19/2016,16,112,TRUE,33.47648727
2016,Alabama,democrat,Hillary Rodham Clinton,9/1/2016,10,68,FALSE,33.36501815
2016,Alabama,democrat,Hillary Rodham Clinton,10/25/2016,2,14,FALSE,34.20264
2016,Alabama,democrat,Hillary Rodham Clinton,10/26/2016,2,13,FALSE,34.312515
2016,Alabama,democrat,Hillary Rodham Clinton,10/28/2016,2,11,FALSE,34.40691
2016,Alabama,democrat,Hillary Rodham Clinton,10/30/2016,1,9,FALSE,34.51358
2016,Alabama,democrat,Hillary Rodham Clinton,10/31/2016,1,8,FALSE,34.31311
2016,Alabama,democrat,Hillary Rodham Clinton,11/1/2016,1,7,FALSE,34.86957
2016,Alabama,democrat,Hillary Rodham Clinton,11/2/2016,1,6,FALSE,34.43349
2016,Alabama,democrat,Hillary Rodham Clinton,11/3/2016,1,5,FALSE,34.76849
2016,Alabama,democrat,Hillary Rodham Clinton,11/4/2016,1,4,FALSE,34.86352
2016,Alabama,democrat,Hillary Rodham Clinton,11/6/2016,0,2,FALSE,35.06635
2016,Alabama,democrat,Hillary Rodham Clinton,11/7/2016,0,1,FALSE,35.14891
2016,Alabama,republican,Donald Trump,1/12/2016,43,301,TRUE,70.10284899
2016,Alabama,republican,Donald Trump,7/19/2016,16,112,TRUE,64.08975045
2016,Alabama,republican,Donald Trump,9/1/2016,10,68,FALSE,60.73962278
2016,Alabama,republican,Donald Trump,10/25/2016,2,14,FALSE,58.34988
2016,Alabama,republican,Donald Trump,10/26/2016,2,13,FALSE,58.106905
2016,Alabama,republican,Donald Trump,10/28/2016,2,11,FALSE,58.069895
2016,Alabama,republican,Donald Trump,10/30/2016,1,9,FALSE,57.96119
2016,Alabama,republican,Donald Trump,10/31/2016,1,8,FALSE,58.11054
2016,Alabama,republican,Donald Trump,11/1/2016,1,7,FALSE,57.15996
2016,Alabama,republican,Donald Trump,11/2/2016,1,6,FALSE,57.15064
2016,Alabama,republican,Donald Trump,11/3/2016,1,5,FALSE,56.57956
2016,Alabama,republican,Donald Trump,11/4/2016,1,4,FALSE,56.94156
2016,Alabama,republican,Donald Trump,11/6/2016,0,2,FALSE,56.16315
2016,Alabama,republican,Donald Trump,11/7/2016,0,1,FALSE,56.33739
2016,Alaska,democrat,Hillary Rodham Clinton,1/12/2016,43,301,TRUE,44.77380826
2016,Alaska,democrat,Hillary Rodham Clinton,6/20/2016,20,141,TRUE,37.28695273
2016,Alaska,democrat,Hillary Rodham Clinton,8/14/2016,12,86,TRUE,33.714968
2016,Alaska,democrat,Hillary Rodham Clinton,8/29/2016,10,71,FALSE,32.59709588
2016,Alaska,democrat,Hillary Rodham Clinton,9/15/2016,8,54,FALSE,31.27328353
2016,Alaska,democrat,Hillary Rodham Clinton,10/2/2016,5,37,FALSE,30.862245
2016,Alaska,democrat,Hillary Rodham Clinton,10/6/2016,5,33,FALSE,31.84558286
2016,Alaska,democrat,Hillary Rodham Clinton,10/13/2016,4,26,FALSE,32.24444
2016,Alaska,democrat,Hillary Rodham Clinton,10/25/2016,2,14,FALSE,31.98294
2016,Alaska,democrat,Hillary Rodham Clinton,10/26/2016,2,13,FALSE,35.91412
2016,Alaska,democrat,Hillary Rodham Clinton,10/27/2016,2,12,FALSE,37.24081667
2016,Alaska,democrat,Hillary Rodham Clinton,10/30/2016,1,9,FALSE,38.00454
2016,Alaska,democrat,Hillary Rodham Clinton,10/31/2016,1,8,FALSE,38.04859
2016,Alaska,democrat,Hillary Rodham Clinton,11/1/2016,1,7,FALSE,38.7593
2016,Alaska,democrat,Hillary Rodham Clinton,11/2/2016,1,6,FALSE,38.51513
2016,Alaska,democrat,Hillary Rodham Clinton,11/3/2016,1,5,FALSE,38.51379
2016,Alaska,democrat,Hillary Rodham Clinton,11/4/2016,1,4,FALSE,38.034625
2016,Alaska,democrat,Hillary Rodham Clinton,11/6/2016,0,2,FALSE,39.20941333
2016,Alaska,republican,Donald Trump,1/12/2016,43,301,TRUE,51.62361872
2016,Alaska,republican,Donald Trump,6/20/2016,20,141,TRUE,45.98405073
2016,Alaska,republican,Donald Trump,8/14/2016,12,86,TRUE,43.901772
2016,Alaska,republican,Donald Trump,8/29/2016,10,71,FALSE,42.16800824
2016,Alaska,republican,Donald Trump,9/15/2016,8,54,FALSE,40.53243176
2016,Alaska,republican,Donald Trump,10/2/2016,5,37,FALSE,39.1923775
2016,Alaska,republican,Donald Trump,10/6/2016,5,33,FALSE,38.77327143
2016,Alaska,republican,Donald Trump,10/13/2016,4,26,FALSE,38.94212167
2016,Alaska,republican,Donald Trump,10/25/2016,2,14,FALSE,40.81712
2016,Alaska,republican,Donald Trump,10/26/2016,2,13,FALSE,41.43491
2016,Alaska,republican,Donald Trump,10/27/2016,2,12,FALSE,41.33198667
2016,Alaska,republican,Donald Trump,10/30/2016,1,9,FALSE,41.75911
2016,Alaska,republican,Donald Trump,10/31/2016,1,8,FALSE,41.84903
2016,Alaska,republican,Donald Trump,11/1/2016,1,7,FALSE,42.40554
2016,Alaska,republican,Donald Trump,11/2/2016,1,6,FALSE,42.82454
2016,Alaska,republican,Donald Trump,11/3/2016,1,5,FALSE,42.94242
2016,Alaska,republican,Donald Trump,11/4/2016,1,4,FALSE,43.27088
2016,Alaska,republican,Donald Trump,11/6/2016,0,2,FALSE,45.04423
2016,Arizona,democrat,Hillary Rodham Clinton,12/9/2015,48,335,TRUE,41.99944375
2016,Arizona,democrat,Hillary Rodham Clinton,3/11/2016,35,242,TRUE,39.71525806
2016,Arizona,democrat,Hillary Rodham Clinton,4/11/2016,30,211,TRUE,40.68773882
2016,Arizona,democrat,Hillary Rodham Clinton,5/15/2016,25,177,TRUE,39.87920333
2016,Arizona,democrat,Hillary Rodham Clinton,6/20/2016,20,141,TRUE,41.56350333
2016,Arizona,democrat,Hillary Rodham Clinton,6/23/2016,20,138,TRUE,41.4631775
2016,Arizona,democrat,Hillary Rodham Clinton,7/29/2016,15,102,TRUE,41.43707667
2016,Arizona,democrat,Hillary Rodham Clinton,8/1/2016,14,99,TRUE,42.038995
2016,Arizona,democrat,Hillary Rodham Clinton,8/5/2016,14,95,TRUE,42.06137444
2016,Arizona,democrat,Hillary Rodham Clinton,8/23/2016,11,77,TRUE,41.18201
2016,Arizona,democrat,Hillary Rodham Clinton,8/27/2016,10,73,TRUE,40.42235429
2016,Arizona,democrat,Hillary Rodham Clinton,8/28/2016,10,72,FALSE,40.436384
2016,Arizona,democrat,Hillary Rodham Clinton,9/8/2016,9,61,FALSE,39.67085167
2016,Arizona,democrat,Hillary Rodham Clinton,9/14/2016,8,55,FALSE,38.46788625
2016,Arizona,democrat,Hillary Rodham Clinton,9/22/2016,7,47,FALSE,38.8278925
2016,Arizona,democrat,Hillary Rodham Clinton,9/30/2016,6,39,FALSE,39.4616875
2016,Arizona,democrat,Hillary Rodham Clinton,10/4/2016,5,35,FALSE,40.07767125
2016,Arizona,democrat,Hillary Rodham Clinton,10/12/2016,4,27,FALSE,40.769245
2016,Arizona,democrat,Hillary Rodham Clinton,10/14/2016,4,25,FALSE,41.1150975
2016,Arizona,democrat,Hillary Rodham Clinton,10/18/2016,3,21,FALSE,41.85346833
2016,Arizona,democrat,Hillary Rodham Clinton,10/24/2016,2,15,FALSE,43.67604667
2016,Arizona,democrat,Hillary Rodham Clinton,10/27/2016,2,12,FALSE,43.10718
2016,Arizona,democrat,Hillary Rodham Clinton,10/28/2016,2,11,FALSE,42.91032
2016,Arizona,democrat,Hillary Rodham Clinton,10/30/2016,1,9,FALSE,42.86839
2016,Arizona,democrat,Hillary Rodham Clinton,11/1/2016,1,7,FALSE,42.34851
2016,Arizona,democrat,Hillary Rodham Clinton,11/2/2016,1,6,FALSE,42.19298
2016,Arizona,democrat,Hillary Rodham Clinton,11/6/2016,0,2,FALSE,42.91374
2016,Arizona,republican,Donald Trump,12/9/2015,48,335,TRUE,44.00488625
2016,Arizona,republican,Donald Trump,3/11/2016,35,242,TRUE,40.57519613
2016,Arizona,republican,Donald Trump,4/11/2016,30,211,TRUE,39.05508471
2016,Arizona,republican,Donald Trump,5/15/2016,25,177,TRUE,40.05421639
2016,Arizona,republican,Donald Trump,6/20/2016,20,141,TRUE,41.2419
2016,Arizona,republican,Donald Trump,6/23/2016,20,138,TRUE,41.88864361
2016,Arizona,republican,Donald Trump,7/29/2016,15,102,TRUE,43.54313667
2016,Arizona,republican,Donald Trump,8/1/2016,14,99,TRUE,43.3200325
2016,Arizona,republican,Donald Trump,8/5/2016,14,95,TRUE,43.47219333
2016,Arizona,republican,Donald Trump,8/23/2016,11,77,FALSE,43.6486025
2016,Arizona,republican,Donald Trump,8/27/2016,10,73,FALSE,42.716104
2016,Arizona,republican,Donald Trump,8/28/2016,10,72,FALSE,43.02602
2016,Arizona,republican,Donald Trump,9/8/2016,9,61,FALSE,41.95212833
2016,Arizona,republican,Donald Trump,9/14/2016,8,55,FALSE,40.9805925
2016,Arizona,republican,Donald Trump,9/22/2016,7,47,FALSE,41.17892625
2016,Arizona,republican,Donald Trump,9/30/2016,6,39,FALSE,41.72228
2016,Arizona,republican,Donald Trump,10/4/2016,5,35,FALSE,41.60753875
2016,Arizona,republican,Donald Trump,10/12/2016,4,27,FALSE,41.913535
2016,Arizona,republican,Donald Trump,10/14/2016,4,25,FALSE,40.76556
2016,Arizona,republican,Donald Trump,10/18/2016,3,21,FALSE,40.979545
2016,Arizona,republican,Donald Trump,10/24/2016,2,15,FALSE,42.82522667
2016,Arizona,republican,Donald Trump,10/27/2016,2,12,FALSE,42.95915
2016,Arizona,republican,Donald Trump,10/30/2016,1,9,FALSE,43.63366
2016,Arizona,republican,Donald Trump,11/1/2016,1,7,FALSE,44.33
2016,Arizona,republican,Donald Trump,11/2/2016,1,6,FALSE,44.8057525
2016,Arizona,republican,Donald Trump,11/6/2016,0,2,FALSE,45.61841
2016,Arkansas,democrat,Hillary Rodham Clinton,6/21/2016,20,140,TRUE,35.98151778
2016,Arkansas,democrat,Hillary Rodham Clinton,9/1/2016,10,68,FALSE,37.09390083
2016,Arkansas,democrat,Hillary Rodham Clinton,9/13/2016,8,56,FALSE,33.76561
2016,Arkansas,democrat,Hillary Rodham Clinton,9/17/2016,7,52,FALSE,33.49552676
2016,Arkansas,democrat,Hillary Rodham Clinton,10/21/2016,3,18,FALSE,32.89391429
2016,Arkansas,democrat,Hillary Rodham Clinton,10/28/2016,2,11,FALSE,33.11987
2016,Arkansas,democrat,Hillary Rodham Clinton,10/30/2016,1,9,FALSE,33.59106
2016,Arkansas,democrat,Hillary Rodham Clinton,10/31/2016,1,8,FALSE,34.07032
2016,Arkansas,democrat,Hillary Rodham Clinton,11/1/2016,1,7,FALSE,34.11729
2016,Arkansas,democrat,Hillary Rodham Clinton,11/2/2016,1,6,FALSE,33.97255
2016,Arkansas,democrat,Hillary Rodham Clinton,11/3/2016,1,5,FALSE,33.68535
2016,Arkansas,democrat,Hillary Rodham Clinton,11/4/2016,1,4,FALSE,33.753095
2016,Arkansas,democrat,Hillary Rodham Clinton,11/6/2016,0,2,FALSE,34.11016
2016,Arkansas,democrat,Hillary Rodham Clinton,11/7/2016,0,1,FALSE,33.52097
2016,Arkansas,republican,Donald Trump,6/21/2016,20,140,TRUE,47.01883333
2016,Arkansas,republican,Donald Trump,9/1/2016,10,68,FALSE,47.58454417
2016,Arkansas,republican,Donald Trump,9/13/2016,8,56,FALSE,51.544065
2016,Arkansas,republican,Donald Trump,9/17/2016,7,52,FALSE,52.97035353
2016,Arkansas,republican,Donald Trump,10/21/2016,3,18,FALSE,53.63545571
2016,Arkansas,republican,Donald Trump,10/28/2016,2,11,FALSE,53.04824
2016,Arkansas,republican,Donald Trump,10/30/2016,1,9,FALSE,52.86187
2016,Arkansas,republican,Donald Trump,10/31/2016,1,8,FALSE,52.61717
2016,Arkansas,republican,Donald Trump,11/1/2016,1,7,FALSE,52.47237
2016,Arkansas,republican,Donald Trump,11/2/2016,1,6,FALSE,52.53426
2016,Arkansas,republican,Donald Trump,11/3/2016,1,5,FALSE,52.87254
2016,Arkansas,republican,Donald Trump,11/4/2016,1,4,FALSE,52.88559
2016,Arkansas,republican,Donald Trump,11/6/2016,0,2,FALSE,52.65747
2016,Arkansas,republican,Donald Trump,11/7/2016,0,1,FALSE,53.01347
2016,California,democrat,Hillary Rodham Clinton,3/23/2016,33,230,TRUE,57.00006545
2016,California,democrat,Hillary Rodham Clinton,4/3/2016,31,219,TRUE,59.20817481
2016,California,democrat,Hillary Rodham Clinton,4/30/2016,27,192,TRUE,58.03653375
2016,California,democrat,Hillary Rodham Clinton,5/16/2016,25,176,TRUE,54.50001
2016,California,democrat,Hillary Rodham Clinton,5/22/2016,24,170,TRUE,53.27891333
2016,California,democrat,Hillary Rodham Clinton,5/31/2016,23,161,TRUE,52.26981333
2016,California,democrat,Hillary Rodham Clinton,6/3/2016,23,158,TRUE,52.00943143
2016,California,democrat,Hillary Rodham Clinton,6/10/2016,22,151,TRUE,52.610005
2016,California,democrat,Hillary Rodham Clinton,7/2/2016,18,129,TRUE,51.91465059
2016,California,democrat,Hillary Rodham Clinton,7/19/2016,16,112,TRUE,51.71570619
2016,California,democrat,Hillary Rodham Clinton,8/30/2016,10,70,FALSE,52.69389222
2016,California,democrat,Hillary Rodham Clinton,9/8/2016,9,61,FALSE,52.63105667
2016,California,democrat,Hillary Rodham Clinton,9/11/2016,8,58,FALSE,52.81209333
2016,California,democrat,Hillary Rodham Clinton,9/14/2016,8,55,FALSE,53.8326325
2016,California,democrat,Hillary Rodham Clinton,9/18/2016,7,51,FALSE,52.491019
2016,California,democrat,Hillary Rodham Clinton,9/28/2016,6,41,FALSE,53.99640533
2016,California,democrat,Hillary Rodham Clinton,10/13/2016,4,26,FALSE,55.028115
2016,California,democrat,Hillary Rodham Clinton,10/15/2016,3,24,FALSE,54.71149625
2016,California,democrat,Hillary Rodham Clinton,10/23/2016,2,16,FALSE,55.44407
2016,California,democrat,Hillary Rodham Clinton,10/25/2016,2,14,FALSE,56.03692
2016,California,democrat,Hillary Rodham Clinton,10/26/2016,2,13,FALSE,55.982025
2016,California,democrat,Hillary Rodham Clinton,10/28/2016,2,11,FALSE,55.560045
2016,California,democrat,Hillary Rodham Clinton,10/30/2016,1,9,FALSE,55.10648
2016,California,democrat,Hillary Rodham Clinton,10/31/2016,1,8,FALSE,54.908385
2016,California,democrat,Hillary Rodham Clinton,11/2/2016,1,6,FALSE,54.94693
2016,California,democrat,Hillary Rodham Clinton,11/3/2016,1,5,FALSE,54.86622
